Date,Year,Month,Quarter,Region,Facility_ID,Facility_Type,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes,Scope3_Emissions_Tonnes,Total_Emissions_Tonnes,Carbon_Intensity_Tonnes_per_M_Revenue,Water_Usage_m3,Water_Efficiency_Score,Water_Cost_USD,Total_Energy_Consumption_kWh,Renewable_Energy_kWh,Renewable_Energy_Percentage,Energy_Cost_USD,Total_Waste_Tonnes,Recycled_Waste_Tonnes,Waste_Diversion_Rate_Pct,Waste_Management_Cost_USD,Recycling_Revenue_USD,Employee_Count,Green_Commute_Adoption_Pct,Employee_Commute_Emissions_Tonnes,Employee_Sustainability_Training_Hours,Revenue_Millions_USD,Sustainability_Investment_USD,Sustainability_Cost_Savings_USD,Carbon_Offset_Investment_USD,ESG_Environmental_Score,ESG_Social_Score,ESG_Governance_Score,ESG_Overall_Score,Supply_Chain_Assessment_Pct,High_Risk_Suppliers_Pct,Supply_Chain_Emissions_Tonnes,ISO14001_Certified,LEED_Certification_Level,Regulatory_Compliance_Score
2024-03-01,2024,3,Q1,Europe,EU_Plant_004,Plant,32.8,45.92,52.48,131.21,0.167,1822.0,88.6,6029.0,2922.0,1617.0,55.3,410.0,41.4,35.36,85.4,6644.0,1335.0,249,57.2,22.13,535.0,786.11,26214.0,14325.0,5943.0,78.8,76.0,89.7,81.5,76.3,21.1,39.36,0,Certified,93.2
2024-03-01,2024,3,Q1,Europe,EU_Office_005,Office,5.45,7.63,10.0,23.08,0.211,698.0,96.4,2688.0,486.0,220.0,45.3,66.0,8.8,7.03,79.8,1121.0,236.0,164,48.0,14.57,509.0,109.18,4703.0,2868.0,1501.0,82.6,79.8,88.9,83.8,85.7,21.1,7.5,1,Certified,92.3
2024-03-01,2024,3,Q1,Europe,EU_Plant_006,Plant,31.41,43.98,50.26,125.65,0.16,1745.0,91.2,6359.0,2798.0,1519.0,54.3,471.0,39.64,30.39,76.6,4875.0,1123.0,241,58.6,21.41,578.0,786.11,23777.0,12795.0,7127.0,67.7,83.8,86.7,79.4,78.9,21.1,37.7,0,Certified,92.8
2024-03-01,2024,3,Q1,Europe,EU_Office_007,Office,5.0,5.94,10.0,20.94,0.192,543.0,94.0,1596.0,378.0,191.0,50.4,57.0,6.86,5.57,81.2,1050.0,176.0,141,38.1,12.53,325.0,109.18,4071.0,2397.0,1176.0,78.7,80.1,91.5,83.4,73.8,21.1,7.5,0,None,96.2
2024-03-01,2024,3,Q1,Europe,EU_Warehouse_008,Warehouse,13.53,18.94,21.64,54.1,0.191,333.0,89.5,1342.0,1205.0,698.0,57.9,160.0,15.76,11.88,75.4,2592.0,335.0,90,47.5,8.0,229.0,283.87,11507.0,5479.0,4319.0,73.3,83.9,86.4,81.2,70.3,21.1,16.23,1,Silver,100.0
2024-03-01,2024,3,Q1,Asia Pacific,AP_Plant_001,Plant,45.92,64.28,73.47,183.67,0.234,2551.0,93.9,8829.0,3023.0,1709.0,56.5,491.0,57.95,47.28,81.6,7118.0,1258.0,217,55.3,19.28,348.0,786.11,33993.0,18880.0,11374.0,76.6,77.3,86.6,80.2,64.7,21.1,55.1,0,Silver,84.6
2024-03-01,2024,3,Q1,Asia Pacific,AP_Office_002,Office,6.07,8.5,10.0,24.57,0.225,777.0,96.4,2246.0,400.0,234.0,58.6,55.0,9.81,8.14,83.0,1577.0,348.0,152,63.2,13.51,402.0,109.18,4797.0,2953.0,1920.0,75.2,77.5,86.9,79.9,72.5,21.1,7.5,1,None,95.2
2024-03-01,2024,3,Q1,Asia Pacific,AP_Plant_003,Plant,47.75,66.85,76.39,190.99,0.243,2653.0,88.2,9245.0,3144.0,1634.0,52.0,526.0,60.26,46.32,76.9,8729.0,1705.0,300,49.5,26.66,478.0,786.11,37319.0,22742.0,16125.0,80.0,82.9,90.8,84.6,79.7,21.1,57.3,1,Gold,90.4
2024-03-01,2024,3,Q1,Asia Pacific,AP_Warehouse_004,Warehouse,18.02,25.22,28.83,72.06,0.254,443.0,85.3,1384.0,1186.0,538.0,45.4,169.0,20.99,16.42,78.2,3341.0,548.0,92,50.9,8.17,287.0,283.87,14981.0,8691.0,5821.0,85.2,78.4,86.8,83.5,80.4,21.1,21.62,1,Certified,93.0
2024-03-01,2024,3,Q1,Asia Pacific,AP_Office_005,Office,6.65,9.31,10.64,26.59,0.244,851.0,91.1,2730.0,438.0,272.0,62.3,77.0,10.74,8.31,77.4,1653.0,358.0,178,45.6,15.82,540.0,109.18,4821.0,2856.0,2201.0,74.8,83.7,86.3,81.6,80.1,21.1,7.98,1,None,96.8
2024-03-01,2024,3,Q1,Asia Pacific,AP_Plant_006,Plant,39.98,55.97,63.97,159.91,0.203,2221.0,91.0,6966.0,2632.0,1106.0,42.0,374.0,50.45,40.35,80.0,8998.0,1197.0,222,46.3,19.73,642.0,786.11,30176.0,16420.0,11726.0,80.3,82.6,85.7,82.9,67.4,21.1,47.97,0,Platinum,92.1
2024-03-01,2024,3,Q1,Asia Pacific,AP_Office_007,Office,7.07,9.89,11.31,28.26,0.259,904.0,98.3,2407.0,465.0,208.0,44.7,72.0,11.41,9.58,83.9,1891.0,390.0,156,48.5,13.86,273.0,109.18,5926.0,2836.0,1866.0,69.6,74.9,90.2,78.2,80.2,21.1,8.48,1,None,97.2
2024-03-01,2024,3,Q1,Asia Pacific,AP_Plant_008,Plant,45.62,63.86,72.99,182.47,0.232,2534.0,91.5,6654.0,3004.0,1705.0,56.8,456.0,57.57,45.89,79.7,9144.0,1400.0,235,29.6,20.88,672.0,786.11,36014.0,21126.0,13099.0,81.3,77.0,88.6,82.3,76.8,21.1,54.74,1,Certified,96.2
2024-03-01,2024,3,Q1,Asia Pacific,AP_Warehouse_009,Warehouse,14.06,19.68,22.5,56.24,0.198,346.0,96.3,1174.0,926.0,476.0,51.4,125.0,16.38,12.2,74.5,2169.0,402.0,92,59.4,8.17,272.0,283.87,10575.0,5655.0,2669.0,76.9,81.7,91.4,83.3,75.5,21.1,16.87,0,Gold,94.1
2024-03-01,2024,3,Q1,Asia Pacific,AP_Office_010,Office,5.96,8.35,10.0,24.31,0.223,763.0,95.2,2758.0,393.0,201.0,51.2,61.0,9.63,7.34,76.2,1246.0,215.0,146,66.7,12.97,284.0,109.18,5038.0,2774.0,1988.0,79.6,91.0,89.0,86.5,84.9,21.1,7.5,1,Certified,96.2
2024-03-01,2024,3,Q1,Asia Pacific,AP_Plant_011,Plant,44.9,62.86,71.84,179.61,0.228,2495.0,91.3,7437.0,2957.0,1604.0,54.2,434.0,56.67,45.74,80.7,8050.0,1816.0,202,48.1,17.95,510.0,786.11,37639.0,20373.0,12778.0,71.9,76.7,89.0,79.2,67.4,21.1,53.88,0,None,92.6
2024-03-01,2024,3,Q1,Asia Pacific,AP_Office_012,Office,6.48,9.07,10.37,25.92,0.237,830.0,94.5,3320.0,427.0,252.0,59.1,63.0,10.47,8.15,77.9,1350.0,340.0,153,50.1,13.6,302.0,109.18,4760.0,2780.0,1222.0,73.6,80.4,89.1,81.0,79.1,21.1,7.78,0,Certified,98.5
2024-03-01,2024,3,Q1,Asia Pacific,AP_Plant_013,Plant,40.25,56.34,64.39,160.99,0.205,2236.0,96.1,6720.0,2650.0,1566.0,59.1,393.0,50.79,42.1,82.9,6424.0,1159.0,253,58.9,22.48,579.0,786.11,33996.0,18931.0,11951.0,73.1,76.9,88.1,79.4,77.7,21.1,48.3,1,Certified,86.2
2024-03-01,2024,3,Q1,Asia Pacific,AP_Warehouse_014,Warehouse,16.16,22.62,25.85,64.63,0.228,398.0,90.9,1544.0,1064.0,580.0,54.5,185.0,18.82,14.9,79.2,2292.0,414.0,91,58.2,8.09,150.0,283.87,12135.0,7129.0,3589.0,80.3,74.0,85.8,80.0,79.6,21.1,19.39,1,Certified,93.3
2024-03-01,2024,3,Q1,Asia Pacific,AP_Office_015,Office,7.16,10.02,11.45,28.63,0.262,916.0,92.8,2436.0,471.0,289.0,61.3,61.0,11.56,9.25,80.0,1612.0,250.0,171,50.9,15.19,494.0,109.18,5260.0,3478.0,1628.0,79.7,81.3,88.9,83.3,78.8,21.1,8.59,1,Silver,92.9
2024-03-01,2024,3,Q1,Latin America,LA_Plant_001,Plant,33.9,47.46,54.24,135.6,0.172,1883.0,89.2,5758.0,2702.0,1430.0,52.9,393.0,42.78,30.2,70.6,6816.0,920.0,250,51.7,22.21,397.0,786.11,28698.0,16199.0,8127.0,84.4,75.3,88.2,82.6,75.4,21.1,40.68,1,Certified,90.8
2024-03-01,2024,3,Q1,Latin America,LA_Office_002,Office,5.41,7.58,10.0,22.99,0.211,693.0,95.5,2453.0,431.0,226.0,52.3,56.0,8.74,6.79,77.7,1268.0,215.0,155,67.9,13.77,325.0,109.18,4694.0,2705.0,1119.0,77.1,84.4,90.5,84.0,66.3,21.1,7.5,0,None,95.7
2024-03-01,2024,3,Q1,Latin America,LA_Warehouse_003,Warehouse,13.69,19.17,21.91,54.78,0.193,337.0,90.9,1033.0,1092.0,660.0,60.5,167.0,15.95,12.15,76.1,2161.0,379.0,74,44.1,6.58,193.0,283.87,10456.0,5480.0,2794.0,77.3,81.0,88.2,82.2,89.3,21.1,16.43,1,Gold,93.0
2024-03-01,2024,3,Q1,Middle East & Africa,MEA_Plant_001,Plant,42.08,58.91,67.33,168.32,0.214,2338.0,89.6,9090.0,3035.0,1995.0,65.7,474.0,53.11,44.36,83.5,7521.0,1503.0,253,60.3,22.48,735.0,786.11,36599.0,16880.0,9856.0,77.9,82.5,86.6,82.3,75.3,21.1,50.5,0,Gold,88.4
2024-03-01,2024,3,Q1,Middle East & Africa,MEA_Office_002,Office,5.28,7.39,10.0,22.66,0.208,675.0,93.6,2633.0,380.0,222.0,58.4,50.0,8.52,6.81,79.8,1465.0,238.0,131,50.2,11.64,278.0,109.18,4676.0,2406.0,1620.0,81.3,77.0,90.6,82.9,75.9,21.1,7.5,1,None,89.8
2024-04-01,2024,4,Q2,North America,NA_Plant_001,Plant,36.29,50.8,58.06,145.16,0.185,2016.0,98.6,7395.0,2776.0,1473.0,53.1,480.0,46.27,37.98,82.1,6487.0,1156.0,249,64.3,21.82,734.0,782.73,29186.0,16821.0,8820.0,66.1,81.3,90.9,79.4,79.2,21.0,43.55,1,None,94.3
2024-04-01,2024,4,Q2,North America,NA_Office_002,Office,6.42,8.98,10.27,25.67,0.236,821.0,92.9,3112.0,491.0,290.0,59.0,72.0,10.47,7.87,75.1,1701.0,247.0,182,58.8,15.95,534.0,108.71,4932.0,2651.0,1704.0,73.6,86.4,88.4,82.8,74.8,21.0,7.7,1,None,92.9
2024-04-01,2024,4,Q2,North America,NA_Warehouse_003,Warehouse,16.68,23.35,26.68,66.71,0.236,411.0,93.5,1665.0,1276.0,716.0,56.1,218.0,19.63,15.6,79.4,2892.0,390.0,79,39.8,6.92,239.0,282.65,13455.0,7871.0,3334.0,72.1,74.2,84.4,76.9,81.9,21.0,20.01,0,None,94.9
2024-04-01,2024,4,Q2,North America,NA_Plant_004,Plant,37.82,52.94,60.51,151.27,0.193,2101.0,95.8,7616.0,2893.0,1602.0,55.4,359.0,48.22,38.91,80.7,7110.0,1489.0,210,46.5,18.4,421.0,782.73,31884.0,15948.0,8701.0,79.2,87.4,90.4,85.6,85.6,21.0,45.38,0,Certified,95.6
2024-04-01,2024,4,Q2,North America,NA_Office_005,Office,6.47,9.05,10.34,25.86,0.238,828.0,94.2,2772.0,495.0,269.0,54.3,66.0,10.55,8.79,83.3,1668.0,247.0,132,42.6,11.57,241.0,108.71,5532.0,2465.0,1812.0,73.1,81.4,90.1,81.5,81.1,21.0,7.76,1,Gold,96.3
2024-04-01,2024,4,Q2,North America,NA_Plant_006,Plant,49.2,68.88,78.72,196.8,0.251,2733.0,97.3,7448.0,3764.0,2040.0,54.2,589.0,62.74,50.13,79.9,10268.0,1737.0,244,47.0,21.38,468.0,782.73,38362.0,21197.0,13744.0,77.8,81.1,89.1,82.6,75.2,21.0,59.04,1,None,89.5
2024-04-01,2024,4,Q2,North America,NA_Warehouse_007,Warehouse,12.42,17.39,19.87,49.68,0.176,306.0,83.1,929.0,950.0,545.0,57.4,129.0,14.62,11.99,82.0,2055.0,423.0,83,55.2,7.27,245.0,282.65,9050.0,5399.0,3710.0,78.8,85.0,88.0,83.9,73.0,21.0,14.9,1,Gold,88.0
2024-04-01,2024,4,Q2,North America,NA_Office_008,Office,5.0,6.99,10.0,21.99,0.202,639.0,93.5,2073.0,382.0,223.0,58.4,55.0,8.15,6.52,80.0,1072.0,289.0,147,63.2,12.88,460.0,108.71,4208.0,2287.0,1647.0,75.5,82.6,89.1,82.4,81.3,21.0,7.5,0,None,95.2
2024-04-01,2024,4,Q2,North America,NA_Plant_009,Plant,38.2,53.48,61.12,152.79,0.195,2122.0,98.1,6788.0,2923.0,1588.0,54.3,488.0,48.71,40.91,84.0,5888.0,1563.0,243,47.4,21.3,365.0,782.73,33322.0,17720.0,7261.0,80.0,82.8,84.4,82.4,77.3,21.0,45.84,1,Silver,93.9
2024-04-01,2024,4,Q2,North America,NA_Office_010,Office,5.0,6.87,10.0,21.87,0.201,628.0,87.6,2225.0,376.0,226.0,60.2,65.0,8.01,6.62,82.6,1215.0,177.0,150,43.3,13.15,343.0,108.71,4486.0,2466.0,1703.0,76.9,79.4,85.7,80.7,82.3,21.0,7.5,0,None,92.6
2024-04-01,2024,4,Q2,North America,NA_Plant_011,Plant,35.75,50.05,57.2,142.99,0.183,1986.0,85.1,5045.0,2735.0,1470.0,53.7,399.0,45.58,35.59,78.1,7036.0,1019.0,270,44.1,23.66,523.0,782.73,27946.0,16298.0,7690.0,86.1,85.6,89.3,87.0,69.9,21.0,42.9,0,None,99.6
2024-04-01,2024,4,Q2,North America,NA_Warehouse_012,Warehouse,13.63,19.08,21.8,54.51,0.193,335.0,95.3,1260.0,1043.0,600.0,57.6,127.0,16.04,12.97,80.8,2594.0,567.0,83,60.1,7.27,178.0,282.65,11173.0,6777.0,2499.0,77.8,80.0,87.2,81.7,77.8,21.0,16.35,0,Gold,94.1
2024-04-01,2024,4,Q2,Europe,EU_Plant_001,Plant,32.02,44.82,51.23,128.07,0.164,1779.0,94.7,5652.0,2882.0,1634.0,56.7,386.0,40.83,32.55,79.7,5699.0,1369.0,275,47.4,24.1,645.0,782.73,25744.0,15842.0,7578.0,84.8,79.7,90.4,85.0,78.2,21.0,38.42,1,None,98.0
2024-04-01,2024,4,Q2,Europe,EU_Office_002,Office,5.07,7.1,10.0,22.17,0.204,649.0,100.0,1997.0,456.0,251.0,55.1,65.0,8.27,6.51,78.7,1398.0,192.0,134,47.6,11.74,228.0,108.71,4565.0,2344.0,1442.0,73.0,74.1,91.8,79.6,84.3,21.0,7.5,1,Certified,94.9
2024-04-01,2024,4,Q2,Europe,EU_Warehouse_003,Warehouse,11.96,16.75,19.14,47.85,0.169,294.0,93.6,1224.0,1077.0,578.0,53.7,155.0,14.08,10.68,75.9,1875.0,303.0,84,55.9,7.36,151.0,282.65,9151.0,4682.0,2522.0,75.0,79.6,89.9,81.5,68.3,21.0,14.35,1,None,93.4
2024-04-01,2024,4,Q2,Europe,EU_Plant_004,Plant,34.33,48.06,54.93,137.32,0.175,1907.0,82.6,6086.0,3090.0,1679.0,54.3,516.0,43.78,36.05,82.4,7115.0,1040.0,298,43.6,26.12,732.0,782.73,29803.0,14244.0,10260.0,73.3,74.5,87.4,78.4,81.0,21.0,41.2,1,Certified,90.5
2024-04-01,2024,4,Q2,Europe,EU_Office_005,Office,5.0,5.98,10.0,20.98,0.193,547.0,97.8,1943.0,385.0,223.0,57.9,60.0,6.98,5.29,75.8,1223.0,159.0,148,63.0,12.97,282.0,108.71,4317.0,2493.0,1375.0,77.9,81.9,89.2,83.0,77.8,21.0,7.5,1,Certified,91.1
2024-04-01,2024,4,Q2,Europe,EU_Plant_006,Plant,41.06,57.48,65.7,164.24,0.21,2281.0,99.0,7637.0,3696.0,2165.0,58.6,599.0,52.36,42.72,81.6,8708.0,1404.0,227,51.0,19.89,596.0,782.73,31687.0,15670.0,12126.0,82.5,78.6,91.2,84.1,71.2,21.0,49.27,0,None,89.8
2024-04-01,2024,4,Q2,Europe,EU_Office_007,Office,5.0,6.8,10.0,21.8,0.2,621.0,96.6,2417.0,437.0,247.0,56.6,71.0,7.92,6.25,78.9,954.0,207.0,154,63.4,13.5,242.0,108.71,4662.0,2708.0,1568.0,79.8,75.9,88.6,81.4,73.4,21.0,7.5,1,Silver,91.5
2024-04-01,2024,4,Q2,Europe,EU_Warehouse_008,Warehouse,10.75,15.05,17.2,42.99,0.152,265.0,82.8,692.0,967.0,564.0,58.3,122.0,12.65,10.65,84.2,1778.0,291.0,82,63.2,7.19,189.0,282.65,8683.0,4443.0,2622.0,71.7,81.3,85.6,79.5,79.9,21.0,12.9,1,Gold,92.2
2024-04-01,2024,4,Q2,Asia Pacific,AP_Plant_001,Plant,42.63,59.68,68.2,170.51,0.218,2368.0,95.9,9037.0,2836.0,1673.0,59.0,391.0,54.35,43.44,79.9,8745.0,1698.0,186,46.4,16.3,457.0,782.73,32604.0,20776.0,11769.0,80.1,75.0,90.5,81.9,74.9,21.0,51.15,1,None,92.3
2024-04-01,2024,4,Q2,Asia Pacific,AP_Office_002,Office,7.66,10.73,12.26,30.64,0.282,981.0,98.6,2737.0,510.0,307.0,60.2,75.0,12.5,9.98,79.8,1740.0,306.0,131,55.1,11.48,388.0,108.71,6723.0,3180.0,1896.0,73.0,75.3,90.6,79.6,82.6,21.0,9.19,1,Certified,94.8
2024-04-01,2024,4,Q2,Asia Pacific,AP_Plant_003,Plant,42.68,59.75,68.28,170.71,0.218,2371.0,89.5,7575.0,2839.0,1664.0,58.6,500.0,54.42,39.62,72.8,9479.0,1155.0,243,52.2,21.3,471.0,782.73,34284.0,20399.0,8914.0,75.0,82.1,91.2,82.8,79.6,21.0,51.21,0,Gold,97.5
2024-04-01,2024,4,Q2,Asia Pacific,AP_Warehouse_004,Warehouse,19.88,27.84,31.81,79.54,0.281,489.0,100.0,1485.0,1323.0,644.0,48.7,224.0,23.4,17.89,76.4,2920.0,564.0,70,54.2,6.13,158.0,282.65,16728.0,8492.0,4174.0,65.5,83.3,88.0,79.0,75.9,21.0,23.86,0,Certified,95.1
2024-04-01,2024,4,Q2,Asia Pacific,AP_Office_005,Office,6.78,9.49,10.85,27.12,0.249,868.0,95.5,3160.0,451.0,234.0,51.9,60.0,11.07,9.13,82.5,1553.0,322.0,120,56.8,10.52,310.0,108.71,5105.0,2805.0,1809.0,71.7,79.6,92.2,81.2,75.6,21.0,8.14,1,Certified,84.8
2024-04-01,2024,4,Q2,Asia Pacific,AP_Plant_006,Plant,45.51,63.71,72.82,182.04,0.233,2528.0,98.0,8152.0,3028.0,1900.0,62.7,509.0,58.03,46.84,80.7,7914.0,1411.0,270,66.7,23.66,520.0,782.73,36979.0,17441.0,12679.0,81.4,77.8,88.6,82.6,78.4,21.0,54.61,1,Certified,93.1
2024-04-01,2024,4,Q2,Asia Pacific,AP_Office_007,Office,6.56,9.18,10.49,26.22,0.241,839.0,92.7,2953.0,436.0,221.0,50.6,71.0,10.7,8.59,80.3,1867.0,231.0,137,51.5,12.01,283.0,108.71,5001.0,2513.0,1924.0,77.8,83.2,89.2,83.4,84.9,21.0,7.87,1,Platinum,89.9
2024-04-01,2024,4,Q2,Asia Pacific,AP_Plant_008,Plant,48.23,67.52,77.17,192.92,0.246,2680.0,86.4,7875.0,3209.0,1914.0,59.6,428.0,61.5,48.91,79.5,7966.0,2200.0,285,51.1,24.98,570.0,782.73,35883.0,21827.0,11811.0,74.1,79.9,89.0,81.0,78.0,21.0,57.88,1,Certified,93.7
2024-04-01,2024,4,Q2,Asia Pacific,AP_Warehouse_009,Warehouse,17.88,25.03,28.6,71.51,0.253,440.0,91.8,1817.0,1189.0,708.0,59.5,172.0,21.04,16.41,78.0,3102.0,640.0,85,54.8,7.45,203.0,282.65,14292.0,8367.0,4311.0,75.7,79.2,85.9,80.3,81.4,21.0,21.45,0,Certified,94.6
2024-04-01,2024,4,Q2,Asia Pacific,AP_Office_010,Office,6.87,9.62,10.99,27.48,0.253,879.0,88.4,2239.0,457.0,289.0,63.2,71.0,11.21,8.91,79.5,1536.0,342.0,139,53.6,12.18,242.0,108.71,5865.0,2679.0,2045.0,66.2,75.9,89.4,77.2,84.2,21.0,8.24,1,Platinum,89.3
2024-04-01,2024,4,Q2,Asia Pacific,AP_Plant_011,Plant,44.7,62.58,71.52,178.81,0.228,2483.0,95.5,9388.0,2974.0,1639.0,55.1,498.0,57.0,45.9,80.5,8547.0,1235.0,241,53.7,21.12,518.0,782.73,33062.0,20123.0,14713.0,75.3,77.2,89.0,80.5,75.1,21.0,53.64,0,None,96.0
2024-04-01,2024,4,Q2,Asia Pacific,AP_Office_012,Office,6.94,9.72,11.11,27.78,0.255,889.0,92.1,2255.0,462.0,189.0,41.0,74.0,11.33,9.37,82.7,1491.0,314.0,169,51.8,14.81,433.0,108.71,5879.0,2999.0,2219.0,77.3,77.2,92.0,82.2,80.1,21.0,8.33,1,Silver,95.3
2024-04-01,2024,4,Q2,Asia Pacific,AP_Plant_013,Plant,43.93,61.51,70.29,175.73,0.225,2441.0,100.0,9158.0,2923.0,1632.0,55.8,378.0,56.02,48.25,86.1,7628.0,1303.0,231,59.6,20.24,686.0,782.73,38529.0,17641.0,9991.0,75.7,82.2,88.5,82.1,85.9,21.0,52.72,1,Silver,93.1
2024-04-01,2024,4,Q2,Asia Pacific,AP_Warehouse_014,Warehouse,16.79,23.51,26.87,67.16,0.238,413.0,97.6,1544.0,1117.0,473.0,42.3,137.0,19.76,16.44,83.2,3001.0,597.0,77,51.3,6.75,126.0,282.65,14607.0,7306.0,4368.0,79.4,77.2,89.6,82.0,82.6,21.0,20.15,1,None,89.0
2024-04-01,2024,4,Q2,Asia Pacific,AP_Office_015,Office,6.65,9.31,10.64,26.6,0.245,851.0,100.0,3491.0,442.0,259.0,58.6,78.0,10.85,8.57,79.0,1731.0,215.0,130,49.8,11.39,274.0,108.71,5720.0,3089.0,1743.0,73.7,79.1,92.0,81.6,83.9,21.0,7.98,1,Certified,92.5
2024-04-01,2024,4,Q2,Latin America,LA_Plant_001,Plant,35.9,50.26,57.44,143.61,0.183,1995.0,95.0,7994.0,2891.0,1750.0,60.5,386.0,45.78,37.34,81.6,8210.0,1048.0,226,50.6,19.81,570.0,782.73,27007.0,17471.0,10237.0,84.9,77.6,90.1,84.2,83.2,21.0,43.08,1,Certified,96.0
2024-04-01,2024,4,Q2,Latin America,LA_Office_002,Office,5.42,7.58,10.0,23.0,0.212,693.0,97.1,2509.0,436.0,243.0,55.7,71.0,8.84,6.82,77.1,1588.0,223.0,146,53.9,12.79,334.0,108.71,4860.0,2448.0,1775.0,77.3,77.8,90.9,82.0,71.8,21.0,7.5,1,None,93.1
2024-04-01,2024,4,Q2,Latin America,LA_Warehouse_003,Warehouse,12.79,17.9,20.46,51.15,0.181,315.0,90.3,1064.0,1030.0,514.0,49.9,153.0,15.05,11.93,79.3,1999.0,479.0,85,52.7,7.45,148.0,282.65,9841.0,5348.0,3306.0,75.5,86.2,87.8,83.2,81.1,21.0,15.34,1,Silver,93.9
2024-04-01,2024,4,Q2,Middle East & Africa,MEA_Plant_001,Plant,39.68,55.55,63.49,158.71,0.203,2204.0,89.4,7807.0,2891.0,1811.0,62.6,459.0,50.6,40.8,80.6,9020.0,1525.0,294,49.9,25.76,631.0,782.73,32390.0,19700.0,11531.0,72.8,87.7,91.8,84.1,79.0,21.0,47.61,1,None,98.4
2024-04-01,2024,4,Q2,Middle East & Africa,MEA_Office_002,Office,5.68,7.96,10.0,23.64,0.217,728.0,100.0,2600.0,414.0,238.0,57.5,69.0,9.28,7.46,80.4,1537.0,242.0,149,48.8,13.06,367.0,108.71,4662.0,2630.0,1489.0,75.7,76.7,87.6,80.0,72.7,21.0,7.5,1,Gold,97.9
2024-05-01,2024,5,Q2,North America,NA_Plant_001,Plant,34.98,48.98,55.98,139.94,0.186,1944.0,92.1,6649.0,2704.0,1374.0,50.8,466.0,45.06,35.74,79.3,6355.0,1196.0,298,59.7,25.76,750.0,754.23,27044.0,16096.0,9233.0,77.7,82.2,89.7,83.2,72.6,20.8,41.98,1,None,90.5
2024-05-01,2024,5,Q2,North America,NA_Office_002,Office,5.3,7.43,10.0,22.73,0.217,679.0,98.9,2845.0,410.0,221.0,53.8,53.0,8.75,6.72,76.8,1460.0,279.0,137,61.3,11.84,437.0,104.75,4175.0,2553.0,1413.0,82.3,79.3,87.9,83.2,73.5,20.8,7.5,1,Gold,93.3
2024-05-01,2024,5,Q2,North America,NA_Warehouse_003,Warehouse,13.45,18.83,21.52,53.8,0.198,331.0,86.9,986.0,1040.0,554.0,53.3,157.0,15.99,12.97,81.1,2798.0,337.0,69,56.4,5.97,199.0,272.36,11402.0,5172.0,2562.0,74.5,81.3,90.9,82.2,73.6,20.8,16.14,0,None,98.2
2024-05-01,2024,5,Q2,North America,NA_Plant_004,Plant,32.45,45.43,51.92,129.81,0.172,1803.0,90.8,5786.0,2508.0,1380.0,55.0,401.0,41.8,35.37,84.6,5542.0,1137.0,220,59.1,19.02,623.0,754.23,24562.0,13013.0,9184.0,79.8,79.3,88.8,82.6,68.9,20.8,38.94,1,Silver,93.0
2024-05-01,2024,5,Q2,North America,NA_Office_005,Office,5.48,7.67,10.0,23.14,0.221,701.0,100.0,1811.0,423.0,248.0,58.6,66.0,9.03,7.42,82.1,1432.0,275.0,142,55.1,12.28,370.0,104.75,4708.0,2769.0,1626.0,72.0,79.2,91.6,80.9,80.0,20.8,7.5,0,None,93.1
2024-05-01,2024,5,Q2,North America,NA_Plant_006,Plant,37.7,52.78,60.32,150.8,0.2,2094.0,100.0,7897.0,2914.0,1715.0,58.9,379.0,48.56,40.83,84.1,6546.0,1373.0,214,39.9,18.5,442.0,754.23,29937.0,18441.0,10317.0,78.0,86.3,87.0,83.8,72.3,20.8,45.24,1,None,91.6
2024-05-01,2024,5,Q2,North America,NA_Warehouse_007,Warehouse,13.84,19.38,22.15,55.37,0.203,341.0,94.3,1009.0,1070.0,650.0,60.8,147.0,16.46,14.21,86.3,2477.0,393.0,91,55.7,7.87,196.0,272.36,11187.0,5445.0,2895.0,79.4,82.7,88.2,83.4,80.8,20.8,16.61,0,Silver,92.1
2024-05-01,2024,5,Q2,North America,NA_Office_008,Office,5.25,7.35,10.0,22.61,0.216,672.0,94.6,2393.0,406.0,244.0,60.1,51.0,8.66,6.85,79.1,1063.0,186.0,158,62.5,13.66,237.0,104.75,4220.0,2317.0,1648.0,76.7,81.5,88.4,82.2,75.5,20.8,7.5,1,None,92.2
2024-05-01,2024,5,Q2,North America,NA_Plant_009,Plant,40.1,56.14,64.15,160.39,0.213,2228.0,90.5,9104.0,3099.0,1744.0,56.3,536.0,51.65,44.6,86.4,6815.0,1429.0,210,51.1,18.15,587.0,754.23,35095.0,17958.0,8555.0,76.0,77.6,87.0,80.2,75.1,20.8,48.12,1,Silver,97.5
2024-05-01,2024,5,Q2,North America,NA_Office_010,Office,5.72,8.01,10.0,23.74,0.227,733.0,97.6,2303.0,442.0,252.0,56.9,62.0,9.44,7.51,79.6,1404.0,318.0,143,51.6,12.36,276.0,104.75,4952.0,2869.0,1164.0,77.3,80.1,89.3,82.2,80.6,20.8,7.5,1,None,95.6
2024-05-01,2024,5,Q2,North America,NA_Plant_011,Plant,36.57,51.19,58.5,146.26,0.194,2031.0,96.2,8278.0,2826.0,1591.0,56.3,404.0,47.1,36.39,77.3,7639.0,1609.0,256,56.6,22.13,450.0,754.23,31734.0,16893.0,11629.0,74.7,77.8,94.1,82.2,76.9,20.8,43.88,1,Silver,90.6
